FILE,ROW,ESTIMATED POSITION,REAL POSITION
ValidationData_1.csv,58,[  -7615.42808182 4864979.94978182       0.        ],[  -7615.52771818 4864981.65892278       0.        ]
ValidationData_1.csv,59,[-7.59100982e+03  4.86498468e+06  1.18181818e+00],[-7.59209024e+03  4.86497888e+06  1.00000000e+00]
ValidationData_1.csv,60,[-7.61958835e+03  4.86498018e+06  1.27272727e+00],[-7.61635993e+03  4.86497910e+06  1.00000000e+00]
ValidationData_1.csv,61,[-7.65852405e+03  4.86493390e+06  1.00000000e+00],[-7.69110920e+03  4.86492753e+06  1.00000000e+00]
ValidationData_1.csv,62,[-7.65990765e+03  4.86493934e+06  9.09090909e-01],[  -7685.4946 4864929.1348       0.    ]
ValidationData_1.csv,63,[  -7679.64102727 4864932.89197273       0.        ],[  -7684.28183436 4864931.86802129       0.        ]
ValidationData_1.csv,64,[-7.67512130e+03  4.86493431e+06  4.54545455e-01],[  -7682.45565    4864932.53290055       0.        ]
ValidationData_1.csv,65,[-7.66770546e+03  4.86493624e+06  7.27272727e-01],[  -7676.89365322 4864933.95646943       0.        ]
ValidationData_1.csv,66,[-7.67610196e+03  4.86493389e+06  4.54545455e-01],[  -7675.64792158 4864933.13878118       0.        ]
ValidationData_1.csv,67,[0 0 0],[-7.64430385e+03  4.86494878e+06  1.00000000e+00]
ValidationData_1.csv,68,[  -7658.07378182 4864934.90496364       0.        ],[  -7656.99678123 4864937.20383579       0.        ]
ValidationData_1.csv,69,[  -7662.27461818 4864937.48787273       0.        ],[  -7662.30642142 4864938.2719655        0.        ]
ValidationData_1.csv,70,[-7.65193865e+03  4.86493118e+06  9.09090909e-01],[  -7662.4472 4864933.7721       0.    ]
ValidationData_1.csv,71,[-7.66530671e+03  4.86493727e+06  2.72727273e-01],[  -7667.5438 4864937.5546       0.    ]
ValidationData_1.csv,72,[-7.65081991e+03  4.86492990e+06  4.54545455e-01],[  -7643.697517   4864929.91511179       0.        ]
ValidationData_1.csv,73,[-7.64818093e+03  4.86493285e+06  8.18181818e-01],[  -7643.32298412 4864928.08658047       0.        ]
ValidationData_1.csv,74,[-7.65266620e+03  4.86493244e+06  9.09090909e-01],[  -7646.63644222 4864925.36349407       0.        ]
ValidationData_1.csv,75,[-7.65188283e+03  4.86493241e+06  1.00000000e+00],[  -7641.56309275 4864922.35505802       0.        ]
ValidationData_1.csv,76,[  -7647.23315454 4864926.35972727       0.        ],[  -7641.01033919 4864920.68700804       0.        ]
ValidationData_1.csv,77,[  -7647.23315454 4864926.35972727       0.        ],[  -7640.03067149 4864914.50935242       0.        ]
ValidationData_1.csv,78,[  -7639.45675455 4864913.43132727       0.        ],[  -7638.02266044 4864903.07802907       0.        ]
ValidationData_1.csv,79,[-7.64704778e+03  4.86493075e+06  8.18181818e-01],[  -7646.31449698 4864932.31557533       0.        ]
ValidationData_1.csv,80,[  -7620.75594545 4864981.75286364       0.        ],[  -7618.4159 4864974.4413       0.    ]
ValidationData_1.csv,81,[  -7628.19331818 4864981.37998182       0.        ],[  -7616.64529249 4864976.24902887       0.        ]
ValidationData_1.csv,82,[-7.61097665e+03  4.86497810e+06  3.63636364e-01],[  -7605.2483 4864978.2159       0.    ]
ValidationData_1.csv,83,[  -7628.89736364 4864983.24945455       0.        ],[  -7634.49445455 4864983.86347884       0.        ]
ValidationData_1.csv,84,[  -7625.63357273 4864982.13651818       0.        ],[  -7632.28260351 4864987.96421851       0.        ]
ValidationData_1.csv,85,[-7.50114766e+03  4.86484528e+06  2.72727273e-01],[  -7497.75571516 4864852.28419573       0.        ]
ValidationData_1.csv,86,[-7.63353258e+03  4.86498815e+06  1.90909091e+00],[-7.61901282e+03  4.86497572e+06  1.00000000e+00]
ValidationData_1.csv,87,[-7.62778351e+03  4.86498267e+06  1.81818182e+00],[-7.61670044e+03  4.86497642e+06  1.00000000e+00]
ValidationData_1.csv,88,[-7.61957536e+03  4.86497947e+06  1.45454545e+00],[-7.61657226e+03  4.86497956e+06  1.00000000e+00]
ValidationData_1.csv,89,[-7.62224340e+03  4.86497969e+06  1.09090909e+00],[-7.61089980e+03  4.86497693e+06  1.00000000e+00]
ValidationData_1.csv,90,[-7.61870519e+03  4.86497835e+06  1.00000000e+00],[-7.60920937e+03  4.86497821e+06  1.00000000e+00]
ValidationData_1.csv,91,[-7.61815908e+03  4.86497907e+06  1.18181818e+00],[-7.60169408e+03  4.86498008e+06  1.00000000e+00]
ValidationData_1.csv,92,[-7.59446642e+03  4.86498340e+06  1.09090909e+00],[-7.58917944e+03  4.86498527e+06  1.00000000e+00]
ValidationData_1.csv,93,[-7.63758074e+03  4.86499536e+06  1.09090909e+00],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,94,[-7.59794025e+03  4.86498183e+06  1.54545455e+00],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,95,[-7.60527871e+03  4.86497930e+06  1.18181818e+00],[-7.59392192e+03  4.86498204e+06  1.00000000e+00]
ValidationData_1.csv,96,[-7.61771966e+03  4.86497842e+06  1.27272727e+00],[-7.60902120e+03  4.86497747e+06  1.00000000e+00]
ValidationData_1.csv,97,[-7.54547483e+03  4.86492995e+06  1.00000000e+00],[-7.54376925e+03  4.86492390e+06  1.00000000e+00]
ValidationData_1.csv,98,[-7.62876745e+03  4.86498305e+06  7.27272727e-01],[-7.62181524e+03  4.86497610e+06  1.00000000e+00]
ValidationData_1.csv,99,[-7.65581609e+03  4.86493261e+06  1.00000000e+00],[-7.68928420e+03  4.86492805e+06  1.00000000e+00]
ValidationData_1.csv,100,[-7.65849968e+03  4.86493525e+06  1.00000000e+00],[-7.66230662e+03  4.86493437e+06  1.00000000e+00]
ValidationData_1.csv,101,[-7.65203440e+03  4.86493261e+06  1.00000000e+00],[-7.66181719e+03  4.86493837e+06  1.00000000e+00]
ValidationData_1.csv,102,[-7.63750236e+03  4.86495814e+06  5.45454545e-01],[  -7637.08344396 4864949.56319174       0.        ]
ValidationData_1.csv,103,[  -7639.0987     4864909.83783636       0.        ],[  -7636.89562666 4864905.42273969       0.        ]
ValidationData_1.csv,104,[  -7589.99946364 4864984.89722727       0.        ],[  -7592.5623 4864981.852        0.    ]
ValidationData_1.csv,105,[  -7628.43029091 4864984.70386364       0.        ],[  -7636.82069645 4864991.64683682       0.        ]
ValidationData_1.csv,106,[-7.63244560e+03  4.86498765e+06  3.63636364e-01],[  -7638.1938 4864993.2706       0.    ]
ValidationData_1.csv,107,[  -7623.17955455 4864981.27884546       0.        ],[  -7639.10963288 4864999.14264838       0.        ]
ValidationData_1.csv,108,[-7.63847068e+03  4.86500045e+06  6.36363636e-01],[  -7638.01890505 4865000.23436776       0.        ]
ValidationData_1.csv,109,[-7.64045745e+03  4.86500742e+06  7.27272727e-01],[  -7639.44559871 4865001.21506283       0.        ]
ValidationData_1.csv,110,[-7.63717856e+03  4.86500022e+06  9.09090909e-02],[  -7640.84258744 4865006.61461257       0.        ]
ValidationData_1.csv,111,[-7.64069938e+03  4.86500668e+06  1.36363636e+00],[  -7641.96091476 4865008.76983066       0.        ]
ValidationData_1.csv,112,[  -7639.12808182 4865003.54579091       0.        ],[  -7640.41686663 4865010.64924526       0.        ]
ValidationData_1.csv,113,[-7.64032663e+03  4.86495291e+06  9.09090909e-01],[  -7636.39292174 4864951.45692939       0.        ]
ValidationData_1.csv,114,[-7.64565170e+03  4.86494745e+06  1.09090909e+00],[-7.64267323e+03  4.86494769e+06  1.00000000e+00]
ValidationData_1.csv,115,[-7.65379553e+03  4.86493571e+06  1.00000000e+00],[-7.65025598e+03  4.86493712e+06  1.00000000e+00]
ValidationData_1.csv,116,[-7.62028547e+03  4.86497981e+06  1.81818182e+00],[-7.61689191e+03  4.86497916e+06  1.00000000e+00]
ValidationData_1.csv,117,[-7.61211564e+03  4.86497873e+06  1.00000000e+00],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,118,[-7.60650086e+03  4.86498048e+06  1.09090909e+00],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,119,[-7.61205543e+03  4.86498012e+06  1.09090909e+00],[-7.60376030e+03  4.86497979e+06  1.00000000e+00]
ValidationData_1.csv,120,[-7.60288061e+03  4.86498071e+06  1.18181818e+00],[-7.59597400e+03  4.86498121e+06  1.00000000e+00]
ValidationData_1.csv,121,[-7.60280759e+03  4.86498058e+06  1.81818182e+00],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,122,[-7.60240962e+03  4.86498084e+06  1.27272727e+00],[-7.58713533e+03  4.86498600e+06  1.00000000e+00]
ValidationData_1.csv,123,[-7.60231568e+03  4.86498226e+06  1.09090909e+00],[-7.58694369e+03  4.86498592e+06  1.00000000e+00]
ValidationData_1.csv,124,[-7.61764595e+03  4.86498044e+06  1.18181818e+00],[-7.59426554e+03  4.86498383e+06  1.00000000e+00]
ValidationData_1.csv,125,[-7.62074526e+03  4.86497963e+06  1.81818182e+00],[-7.59690703e+03  4.86498313e+06  1.00000000e+00]
ValidationData_1.csv,126,[-7.61760089e+03  4.86497994e+06  1.18181818e+00],[-7.60302120e+03  4.86498102e+06  1.00000000e+00]
ValidationData_1.csv,127,[-7.60649627e+03  4.86497970e+06  1.09090909e+00],[-7.59439246e+03  4.86498233e+06  1.00000000e+00]
ValidationData_1.csv,128,[-7.58947359e+03  4.86498512e+06  1.00000000e+00],[-7.59223494e+03  4.86497826e+06  1.00000000e+00]
ValidationData_1.csv,129,[0 0 0],[-7.63700921e+03  4.86499371e+06  1.00000000e+00]
ValidationData_1.csv,130,[-7.61447780e+03  4.86497976e+06  1.09090909e+00],[-7.59647408e+03  4.86498325e+06  1.00000000e+00]
ValidationData_1.csv,131,[-7.59920841e+03  4.86498161e+06  1.00000000e+00],[-7.60138700e+03  4.86497966e+06  1.00000000e+00]
ValidationData_1.csv,132,[-7.53897614e+03  4.86492071e+06  1.00000000e+00],[-7.54396039e+03  4.86492722e+06  1.00000000e+00]
ValidationData_1.csv,133,[-7.52006697e+03  4.86494062e+06  1.00000000e+00],[-7.51641362e+03  4.86493765e+06  1.00000000e+00]
ValidationData_1.csv,134,[-7.52727931e+03  4.86493718e+06  1.00000000e+00],[-7.51967280e+03  4.86493776e+06  1.00000000e+00]
ValidationData_1.csv,135,[-7.63014188e+03  4.86498331e+06  1.00000000e+00],[-7.63421147e+03  4.86498424e+06  1.00000000e+00]
ValidationData_1.csv,136,[-7.62988128e+03  4.86498484e+06  1.09090909e+00],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,137,[-7.63258815e+03  4.86499315e+06  1.00000000e+00],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,138,[-7.64058381e+03  4.86500714e+06  1.00000000e+00],[-7.63959487e+03  4.86500710e+06  1.00000000e+00]
ValidationData_1.csv,139,[-7.63611285e+03  4.86499525e+06  3.63636364e-01],[-7.64113380e+03  4.86501495e+06  1.00000000e+00]
ValidationData_1.csv,140,[-7.63959976e+03  4.86500502e+06  1.00000000e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,141,[-7.63817323e+03  4.86500408e+06  1.18181818e+00],[-7.64180550e+03  4.86501436e+06  1.00000000e+00]
ValidationData_1.csv,142,[-7.63904795e+03  4.86500091e+06  1.00000000e+00],[-7.64123338e+03  4.86500855e+06  1.00000000e+00]
ValidationData_1.csv,143,[-7.64006730e+03  4.86500407e+06  7.27272727e-01],[-7.64009480e+03  4.86500092e+06  1.00000000e+00]
ValidationData_1.csv,144,[-7.63195504e+03  4.86498507e+06  7.27272727e-01],[-7.63702141e+03  4.86499349e+06  1.00000000e+00]
ValidationData_1.csv,145,[-7.62960275e+03  4.86498481e+06  8.18181818e-01],[-7.63248110e+03  4.86498795e+06  1.00000000e+00]
ValidationData_1.csv,146,[-7.63127407e+03  4.86499063e+06  1.27272727e+00],[-7.63206981e+03  4.86498209e+06  1.00000000e+00]
ValidationData_1.csv,147,[-7.63381842e+03  4.86496544e+06  1.00000000e+00],[-7.63297908e+03  4.86496523e+06  1.00000000e+00]
ValidationData_1.csv,148,[-7.64556430e+03  4.86494688e+06  1.72727273e+00],[-7.63741883e+03  4.86495569e+06  2.00000000e+00]
ValidationData_1.csv,149,[-7.63838801e+03  4.86495757e+06  1.18181818e+00],[  -7637.31194382 4864955.82226685       0.        ]
ValidationData_1.csv,150,[  -7616.01407273 4864979.0664           0.        ],[  -7618.42008151 4864974.84117645       0.        ]
ValidationData_1.csv,151,[  -7611.58339091 4864981.3409           0.        ],[  -7610.5094 4864982.554        0.    ]
ValidationData_1.csv,152,[-7.60984521e+03  4.86497916e+06  3.63636364e-01],[  -7605.14416078 4864978.71192022       0.        ]
ValidationData_1.csv,153,[-7.61460673e+03  4.86498321e+06  1.81818182e-01],[  -7592.57327101 4864984.10219659       0.        ]
ValidationData_1.csv,154,[-7.59216145e+03  4.86498421e+06  2.00000000e+00],[-7.58906622e+03  4.86498533e+06  2.00000000e+00]
ValidationData_1.csv,155,[-7.59526114e+03  4.86498332e+06  2.00000000e+00],[-7.59410546e+03  4.86498196e+06  2.00000000e+00]
ValidationData_1.csv,156,[-7.60097505e+03  4.86498096e+06  2.00000000e+00],[-7.60138700e+03  4.86497966e+06  2.00000000e+00]
ValidationData_1.csv,157,[-7.61218636e+03  4.86497825e+06  2.00000000e+00],[-7.60907214e+03  4.86497792e+06  2.00000000e+00]
ValidationData_1.csv,158,[-7.62550535e+03  4.86498177e+06  2.00000000e+00],[-7.60915270e+03  4.86497804e+06  2.00000000e+00]
ValidationData_1.csv,159,[-7.63459128e+03  4.86498770e+06  2.00000000e+00],[-7.61685499e+03  4.86497570e+06  2.00000000e+00]
ValidationData_1.csv,160,[-7.62007202e+03  4.86497746e+06  2.00000000e+00],[-7.61664108e+03  4.86497936e+06  2.00000000e+00]
ValidationData_1.csv,161,[-7.50211506e+03  4.86484040e+06  2.72727273e-01],[  -7497.42807644 4864857.61641572       0.        ]
ValidationData_1.csv,162,[-7.50050971e+03  4.86484561e+06  2.72727273e-01],[  -7498.05807198 4864856.55098058       0.        ]
ValidationData_1.csv,163,[-7.63480700e+03  4.86496731e+06  2.00000000e+00],[-7.63387460e+03  4.86497048e+06  2.00000000e+00]
ValidationData_1.csv,164,[-7.64841544e+03  4.86494303e+06  2.09090909e+00],[-7.64496018e+03  4.86494872e+06  2.00000000e+00]
ValidationData_1.csv,165,[-7.64732461e+03  4.86492953e+06  2.00000000e+00],[-7.64618050e+03  4.86493303e+06  2.00000000e+00]
ValidationData_1.csv,166,[-7.65347315e+03  4.86493233e+06  1.36363636e+00],[-7.64628557e+03  4.86492600e+06  2.00000000e+00]
ValidationData_1.csv,167,[-7.64712161e+03  4.86492509e+06  2.00000000e+00],[-7.65334330e+03  4.86492096e+06  2.00000000e+00]
ValidationData_1.csv,168,[-7.64517965e+03  4.86492305e+06  2.00000000e+00],[-7.65357922e+03  4.86492020e+06  2.00000000e+00]
ValidationData_1.csv,169,[-7.62747819e+03  4.86498261e+06  1.63636364e+00],[-7.63522180e+03  4.86498392e+06  1.00000000e+00]
ValidationData_1.csv,170,[-7.63172670e+03  4.86498412e+06  1.00000000e+00],[-7.63472619e+03  4.86498614e+06  1.00000000e+00]
ValidationData_1.csv,171,[-7.63010476e+03  4.86498244e+06  9.09090909e-01],[-7.63237888e+03  4.86498807e+06  1.00000000e+00]
ValidationData_1.csv,172,[-7.62571474e+03  4.86498132e+06  1.00000000e+00],[-7.63241681e+03  4.86498815e+06  1.00000000e+00]
ValidationData_1.csv,173,[-7.63753579e+03  4.86499520e+06  1.36363636e+00],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,174,[-7.62369408e+03  4.86498002e+06  1.00000000e+00],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,175,[-7.64078483e+03  4.86500784e+06  1.54545455e+00],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,176,[-7.64001615e+03  4.86500429e+06  1.09090909e+00],[-7.6394766e+03  4.8650012e+06  1.0000000e+00]
ValidationData_1.csv,177,[-7.63982773e+03  4.86500538e+06  1.00000000e+00],[-7.63964924e+03  4.86500729e+06  1.00000000e+00]
ValidationData_1.csv,178,[-7.63955865e+03  4.86500313e+06  1.45454545e+00],[-7.64092505e+03  4.86500680e+06  1.00000000e+00]
ValidationData_1.csv,179,[-7.64152358e+03  4.86491726e+06  1.81818182e+00],[-7.63916158e+03  4.86491458e+06  2.00000000e+00]
ValidationData_1.csv,180,[-7.63710977e+03  4.86499878e+06  1.09090909e+00],[-7.64134508e+03  4.86500872e+06  1.00000000e+00]
ValidationData_1.csv,181,[-7.63845278e+03  4.86490798e+06  2.00000000e+00],[-7.63857466e+03  4.86490673e+06  2.00000000e+00]
ValidationData_1.csv,182,[-7.64159458e+03  4.86501285e+06  1.00000000e+00],[-7.64057131e+03  4.86500916e+06  1.00000000e+00]
ValidationData_1.csv,183,[-7.63673223e+03  4.86490111e+06  2.00000000e+00],[-7.63688222e+03  4.86489916e+06  2.00000000e+00]
ValidationData_1.csv,184,[-7.63558860e+03  4.86498904e+06  2.00000000e+00],[-7.64224656e+03  4.86501427e+06  1.00000000e+00]
ValidationData_1.csv,185,[-7.64314679e+03  4.86492396e+06  1.90909091e+00],[-7.64669990e+03  4.86492504e+06  2.00000000e+00]
ValidationData_1.csv,186,[-7.64019686e+03  4.86500710e+06  1.45454545e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,187,[-7.63980518e+03  4.86500573e+06  1.00000000e+00],[-7.64222314e+03  4.86501554e+06  1.00000000e+00]
ValidationData_1.csv,188,[-7.64771243e+03  4.86494381e+06  2.09090909e+00],[-7.63893948e+03  4.86495225e+06  2.00000000e+00]
ValidationData_1.csv,189,[-7.63568040e+03  4.86496645e+06  2.00000000e+00],[  -7637.70483357 4864955.73177154       0.        ]
ValidationData_1.csv,190,[-7.63217915e+03  4.86497103e+06  8.18181818e-01],[-7.63354918e+03  4.86496477e+06  1.00000000e+00]
ValidationData_1.csv,191,[-7.64135932e+03  4.86495233e+06  2.00000000e+00],[-7.64031145e+03  4.86495797e+06  2.00000000e+00]
ValidationData_1.csv,192,[-7.63494615e+03  4.86496604e+06  1.54545455e+00],[-7.63491499e+03  4.86497319e+06  1.00000000e+00]
ValidationData_1.csv,193,[-7.62251985e+03  4.86497926e+06  1.18181818e+00],[-7.63225870e+03  4.86498112e+06  1.00000000e+00]
ValidationData_1.csv,194,[-7.62337519e+03  4.86497876e+06  1.81818182e-01],[-7.61871421e+03  4.86497133e+06  1.00000000e+00]
ValidationData_1.csv,195,[-7.65973893e+03  4.86493552e+06  2.36363636e+00],[-7.65691621e+03  4.86493763e+06  3.00000000e+00]
ValidationData_1.csv,196,[0 0 0],[-7.66565401e+03  4.86493673e+06  3.00000000e+00]
ValidationData_1.csv,197,[-7.67593206e+03  4.86493385e+06  2.72727273e+00],[-7.67426434e+03  4.86493420e+06  3.00000000e+00]
ValidationData_1.csv,198,[-7.67499664e+03  4.86493383e+06  2.72727273e+00],[-7.68173091e+03  4.86493185e+06  3.00000000e+00]
ValidationData_1.csv,199,[-7.68228256e+03  4.86493081e+06  3.00000000e+00],[-7.68928420e+03  4.86492805e+06  3.00000000e+00]
ValidationData_1.csv,200,[-7.68003789e+03  4.86493210e+06  2.90909091e+00],[-7.69110920e+03  4.86492753e+06  3.00000000e+00]
ValidationData_1.csv,201,[-7.68405961e+03  4.86493159e+06  3.00000000e+00],[-7.68207559e+03  4.86493122e+06  3.00000000e+00]
ValidationData_1.csv,202,[-7.65008068e+03  4.86493285e+06  2.00000000e+00],[-7.64471326e+03  4.86492918e+06  3.00000000e+00]
