FILE,ROW,ESTIMATED POSITION,REAL POSITION
ValidationData_1.csv,78,[0 0 0],[  -7638.02266044 4864903.07802907       0.        ]
ValidationData_1.csv,79,[0 0 0],[  -7646.31449698 4864932.31557533       0.        ]
ValidationData_1.csv,80,[  -7627.4223     4864984.95016667       0.        ],[  -7618.4159 4864974.4413       0.    ]
ValidationData_1.csv,81,[0 0 0],[  -7616.64529249 4864976.24902887       0.        ]
ValidationData_1.csv,82,[-7.60924923e+03  4.86497810e+06  6.66666667e-01],[  -7605.2483 4864978.2159       0.    ]
ValidationData_1.csv,83,[0 0 0],[  -7634.49445455 4864983.86347884       0.        ]
ValidationData_1.csv,84,[  -7628.47593333 4864985.31946667       0.        ],[  -7632.28260351 4864987.96421851       0.        ]
ValidationData_1.csv,85,[0 0 0],[  -7497.75571516 4864852.28419573       0.        ]
ValidationData_1.csv,86,[-7.62610757e+03  4.86498185e+06  1.66666667e+00],[-7.61901282e+03  4.86497572e+06  1.00000000e+00]
ValidationData_1.csv,87,[-7.62900927e+03  4.86498405e+06  1.66666667e+00],[-7.61670044e+03  4.86497642e+06  1.00000000e+00]
ValidationData_1.csv,88,[-7.62796087e+03  4.86498132e+06  1.66666667e+00],[-7.61657226e+03  4.86497956e+06  1.00000000e+00]
ValidationData_1.csv,89,[-7.62668890e+03  4.86498382e+06  1.00000000e+00],[-7.61089980e+03  4.86497693e+06  1.00000000e+00]
ValidationData_1.csv,90,[-7.61297603e+03  4.86497825e+06  1.00000000e+00],[-7.60920937e+03  4.86497821e+06  1.00000000e+00]
ValidationData_1.csv,91,[-7.62164437e+03  4.86497971e+06  1.33333333e+00],[-7.60169408e+03  4.86498008e+06  1.00000000e+00]
ValidationData_1.csv,92,[-7.59767970e+03  4.86498253e+06  1.33333333e+00],[-7.58917944e+03  4.86498527e+06  1.00000000e+00]
ValidationData_1.csv,93,[0 0 0],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,94,[-7.60313130e+03  4.86498044e+06  2.00000000e+00],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,95,[0 0 0],[-7.59392192e+03  4.86498204e+06  1.00000000e+00]
ValidationData_1.csv,96,[0 0 0],[-7.60902120e+03  4.86497747e+06  1.00000000e+00]
ValidationData_1.csv,97,[0 0 0],[-7.54376925e+03  4.86492390e+06  1.00000000e+00]
ValidationData_1.csv,98,[0 0 0],[-7.62181524e+03  4.86497610e+06  1.00000000e+00]
ValidationData_1.csv,99,[-7.66611757e+03  4.86493702e+06  1.00000000e+00],[-7.68928420e+03  4.86492805e+06  1.00000000e+00]
ValidationData_1.csv,100,[-7.66361933e+03  4.86493774e+06  1.00000000e+00],[-7.66230662e+03  4.86493437e+06  1.00000000e+00]
ValidationData_1.csv,101,[0 0 0],[-7.66181719e+03  4.86493837e+06  1.00000000e+00]
ValidationData_1.csv,102,[-7.63455607e+03  4.86496001e+06  6.66666667e-01],[  -7637.08344396 4864949.56319174       0.        ]
ValidationData_1.csv,103,[0 0 0],[  -7636.89562666 4864905.42273969       0.        ]
ValidationData_1.csv,104,[0 0 0],[  -7592.5623 4864981.852        0.    ]
ValidationData_1.csv,105,[-7.63540103e+03  4.86498741e+06  3.33333333e-01],[  -7636.82069645 4864991.64683682       0.        ]
ValidationData_1.csv,106,[0 0 0],[  -7638.1938 4864993.2706       0.    ]
ValidationData_1.csv,107,[0 0 0],[  -7639.10963288 4864999.14264838       0.        ]
ValidationData_1.csv,108,[0 0 0],[  -7638.01890505 4865000.23436776       0.        ]
ValidationData_1.csv,109,[-7.62970420e+03  4.86499018e+06  1.66666667e+00],[  -7639.44559871 4865001.21506283       0.        ]
ValidationData_1.csv,110,[-7.62184357e+03  4.86497797e+06  1.66666667e+00],[  -7640.84258744 4865006.61461257       0.        ]
ValidationData_1.csv,111,[  -7639.22493333 4865000.66973333       0.        ],[  -7641.96091476 4865008.76983066       0.        ]
ValidationData_1.csv,112,[0 0 0],[  -7640.41686663 4865010.64924526       0.        ]
ValidationData_1.csv,113,[0 0 0],[  -7636.39292174 4864951.45692939       0.        ]
ValidationData_1.csv,114,[-7.64504190e+03  4.86494892e+06  1.00000000e+00],[-7.64267323e+03  4.86494769e+06  1.00000000e+00]
ValidationData_1.csv,115,[0 0 0],[-7.65025598e+03  4.86493712e+06  1.00000000e+00]
ValidationData_1.csv,116,[0 0 0],[-7.61689191e+03  4.86497916e+06  1.00000000e+00]
ValidationData_1.csv,117,[0 0 0],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,118,[0 0 0],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,119,[0 0 0],[-7.60376030e+03  4.86497979e+06  1.00000000e+00]
ValidationData_1.csv,120,[-7.60301947e+03  4.86498100e+06  1.00000000e+00],[-7.59597400e+03  4.86498121e+06  1.00000000e+00]
ValidationData_1.csv,121,[0 0 0],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,122,[0 0 0],[-7.58713533e+03  4.86498600e+06  1.00000000e+00]
ValidationData_1.csv,123,[0 0 0],[-7.58694369e+03  4.86498592e+06  1.00000000e+00]
ValidationData_1.csv,124,[-7.60566500e+03  4.86497972e+06  1.00000000e+00],[-7.59426554e+03  4.86498383e+06  1.00000000e+00]
ValidationData_1.csv,125,[-7.63389023e+03  4.86498401e+06  2.00000000e+00],[-7.59690703e+03  4.86498313e+06  1.00000000e+00]
ValidationData_1.csv,126,[0 0 0],[-7.60302120e+03  4.86498102e+06  1.00000000e+00]
ValidationData_1.csv,127,[0 0 0],[-7.59439246e+03  4.86498233e+06  1.00000000e+00]
ValidationData_1.csv,128,[-7.58775567e+03  4.86498590e+06  1.00000000e+00],[-7.59223494e+03  4.86497826e+06  1.00000000e+00]
ValidationData_1.csv,129,[-7.63986927e+03  4.86500451e+06  1.00000000e+00],[-7.63700921e+03  4.86499371e+06  1.00000000e+00]
ValidationData_1.csv,130,[-7.60288200e+03  4.86498051e+06  1.00000000e+00],[-7.59647408e+03  4.86498325e+06  1.00000000e+00]
ValidationData_1.csv,131,[0 0 0],[-7.60138700e+03  4.86497966e+06  1.00000000e+00]
ValidationData_1.csv,132,[0 0 0],[-7.54396039e+03  4.86492722e+06  1.00000000e+00]
ValidationData_1.csv,133,[-7.52466535e+03  4.86493201e+06  1.00000000e+00],[-7.51641362e+03  4.86493765e+06  1.00000000e+00]
ValidationData_1.csv,134,[0 0 0],[-7.51967280e+03  4.86493776e+06  1.00000000e+00]
ValidationData_1.csv,135,[-7.63489883e+03  4.86498288e+06  1.00000000e+00],[-7.63421147e+03  4.86498424e+06  1.00000000e+00]
ValidationData_1.csv,136,[0 0 0],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,137,[0 0 0],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,138,[-7.63754517e+03  4.86499480e+06  1.00000000e+00],[-7.63959487e+03  4.86500710e+06  1.00000000e+00]
ValidationData_1.csv,139,[0 0 0],[-7.64113380e+03  4.86501495e+06  1.00000000e+00]
ValidationData_1.csv,140,[0 0 0],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,141,[0 0 0],[-7.64180550e+03  4.86501436e+06  1.00000000e+00]
ValidationData_1.csv,142,[0 0 0],[-7.64123338e+03  4.86500855e+06  1.00000000e+00]
ValidationData_1.csv,143,[0 0 0],[-7.64009480e+03  4.86500092e+06  1.00000000e+00]
ValidationData_1.csv,144,[0 0 0],[-7.63702141e+03  4.86499349e+06  1.00000000e+00]
ValidationData_1.csv,145,[-7.63467273e+03  4.86498483e+06  6.66666667e-01],[-7.63248110e+03  4.86498795e+06  1.00000000e+00]
ValidationData_1.csv,146,[0 0 0],[-7.63206981e+03  4.86498209e+06  1.00000000e+00]
ValidationData_1.csv,147,[0 0 0],[-7.63297908e+03  4.86496523e+06  1.00000000e+00]
ValidationData_1.csv,148,[-7.64375070e+03  4.86494819e+06  1.33333333e+00],[-7.63741883e+03  4.86495569e+06  2.00000000e+00]
ValidationData_1.csv,149,[-7.63876870e+03  4.86496057e+06  2.33333333e+00],[  -7637.31194382 4864955.82226685       0.        ]
ValidationData_1.csv,150,[0 0 0],[  -7618.42008151 4864974.84117645       0.        ]
ValidationData_1.csv,151,[0 0 0],[  -7610.5094 4864982.554        0.    ]
ValidationData_1.csv,152,[-7.60494683e+03  4.86498106e+06  6.66666667e-01],[  -7605.14416078 4864978.71192022       0.        ]
ValidationData_1.csv,153,[  -7608.55066667 4864979.4102           0.        ],[  -7592.57327101 4864984.10219659       0.        ]
ValidationData_1.csv,154,[0 0 0],[-7.58906622e+03  4.86498533e+06  2.00000000e+00]
ValidationData_1.csv,155,[-7.60171023e+03  4.86498032e+06  1.66666667e+00],[-7.59410546e+03  4.86498196e+06  2.00000000e+00]
ValidationData_1.csv,156,[0 0 0],[-7.60138700e+03  4.86497966e+06  2.00000000e+00]
ValidationData_1.csv,157,[-7.61304757e+03  4.86497707e+06  2.00000000e+00],[-7.60907214e+03  4.86497792e+06  2.00000000e+00]
ValidationData_1.csv,158,[0 0 0],[-7.60915270e+03  4.86497804e+06  2.00000000e+00]
ValidationData_1.csv,159,[-7.63791360e+03  4.86499609e+06  2.00000000e+00],[-7.61685499e+03  4.86497570e+06  2.00000000e+00]
ValidationData_1.csv,160,[-7.61738037e+03  4.86497583e+06  2.00000000e+00],[-7.61664108e+03  4.86497936e+06  2.00000000e+00]
ValidationData_1.csv,161,[0 0 0],[  -7497.42807644 4864857.61641572       0.        ]
ValidationData_1.csv,162,[0 0 0],[  -7498.05807198 4864856.55098058       0.        ]
ValidationData_1.csv,163,[0 0 0],[-7.63387460e+03  4.86497048e+06  2.00000000e+00]
ValidationData_1.csv,164,[0 0 0],[-7.64496018e+03  4.86494872e+06  2.00000000e+00]
ValidationData_1.csv,165,[-7.64496813e+03  4.86492687e+06  2.00000000e+00],[-7.64618050e+03  4.86493303e+06  2.00000000e+00]
ValidationData_1.csv,166,[-7.64913280e+03  4.86493227e+06  1.66666667e+00],[-7.64628557e+03  4.86492600e+06  2.00000000e+00]
ValidationData_1.csv,167,[0 0 0],[-7.65334330e+03  4.86492096e+06  2.00000000e+00]
ValidationData_1.csv,168,[0 0 0],[-7.65357922e+03  4.86492020e+06  2.00000000e+00]
ValidationData_1.csv,169,[-7.61998400e+03  4.86497966e+06  1.33333333e+00],[-7.63522180e+03  4.86498392e+06  1.00000000e+00]
ValidationData_1.csv,170,[0 0 0],[-7.63472619e+03  4.86498614e+06  1.00000000e+00]
ValidationData_1.csv,171,[-7.62892350e+03  4.86498272e+06  1.00000000e+00],[-7.63237888e+03  4.86498807e+06  1.00000000e+00]
ValidationData_1.csv,172,[-7.62942703e+03  4.86498187e+06  1.00000000e+00],[-7.63241681e+03  4.86498815e+06  1.00000000e+00]
ValidationData_1.csv,173,[-7.63684163e+03  4.86499235e+06  1.33333333e+00],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,174,[0 0 0],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,175,[0 0 0],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,176,[-7.63972823e+03  4.86500242e+06  1.00000000e+00],[-7.6394766e+03  4.8650012e+06  1.0000000e+00]
ValidationData_1.csv,177,[0 0 0],[-7.63964924e+03  4.86500729e+06  1.00000000e+00]
ValidationData_1.csv,178,[0 0 0],[-7.64092505e+03  4.86500680e+06  1.00000000e+00]
ValidationData_1.csv,179,[-7.64417940e+03  4.86492214e+06  1.33333333e+00],[-7.63916158e+03  4.86491458e+06  2.00000000e+00]
ValidationData_1.csv,180,[0 0 0],[-7.64134508e+03  4.86500872e+06  1.00000000e+00]
ValidationData_1.csv,181,[0 0 0],[-7.63857466e+03  4.86490673e+06  2.00000000e+00]
ValidationData_1.csv,182,[-7.64168193e+03  4.86501083e+06  1.00000000e+00],[-7.64057131e+03  4.86500916e+06  1.00000000e+00]
ValidationData_1.csv,183,[0 0 0],[-7.63688222e+03  4.86489916e+06  2.00000000e+00]
ValidationData_1.csv,184,[-7.63514807e+03  4.86498840e+06  2.00000000e+00],[-7.64224656e+03  4.86501427e+06  1.00000000e+00]
ValidationData_1.csv,185,[-7.64570897e+03  4.86492946e+06  2.00000000e+00],[-7.64669990e+03  4.86492504e+06  2.00000000e+00]
ValidationData_1.csv,186,[-7.63589167e+03  4.86499099e+06  1.66666667e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,187,[0 0 0],[-7.64222314e+03  4.86501554e+06  1.00000000e+00]
ValidationData_1.csv,188,[0 0 0],[-7.63893948e+03  4.86495225e+06  2.00000000e+00]
ValidationData_1.csv,189,[-7.63568040e+03  4.86496645e+06  2.00000000e+00],[  -7637.70483357 4864955.73177154       0.        ]
ValidationData_1.csv,190,[0 0 0],[-7.63354918e+03  4.86496477e+06  1.00000000e+00]
ValidationData_1.csv,191,[0 0 0],[-7.64031145e+03  4.86495797e+06  2.00000000e+00]
ValidationData_1.csv,192,[-7.63743447e+03  4.86499085e+06  3.33333333e-01],[-7.63491499e+03  4.86497319e+06  1.00000000e+00]
ValidationData_1.csv,193,[-7.62923367e+03  4.86498309e+06  1.00000000e+00],[-7.63225870e+03  4.86498112e+06  1.00000000e+00]
ValidationData_1.csv,194,[-7.61876330e+03  4.86497543e+06  1.00000000e+00],[-7.61871421e+03  4.86497133e+06  1.00000000e+00]
ValidationData_1.csv,195,[0 0 0],[-7.65691621e+03  4.86493763e+06  3.00000000e+00]
ValidationData_1.csv,196,[-7.66605260e+03  4.86493571e+06  2.00000000e+00],[-7.66565401e+03  4.86493673e+06  3.00000000e+00]
ValidationData_1.csv,197,[-7.67287163e+03  4.86493323e+06  2.66666667e+00],[-7.67426434e+03  4.86493420e+06  3.00000000e+00]
ValidationData_1.csv,198,[-7.6803042e+03  4.8649319e+06  3.0000000e+00],[-7.68173091e+03  4.86493185e+06  3.00000000e+00]
ValidationData_1.csv,199,[0 0 0],[-7.68928420e+03  4.86492805e+06  3.00000000e+00]
ValidationData_1.csv,200,[0 0 0],[-7.69110920e+03  4.86492753e+06  3.00000000e+00]
ValidationData_1.csv,201,[-7.68400330e+03  4.86493084e+06  3.00000000e+00],[-7.68207559e+03  4.86493122e+06  3.00000000e+00]
ValidationData_1.csv,202,[0 0 0],[-7.64471326e+03  4.86492918e+06  3.00000000e+00]
ValidationData_1.csv,203,[0 0 0],[-7.64673350e+03  4.86492506e+06  3.00000000e+00]
ValidationData_1.csv,204,[0 0 0],[-7.61808735e+03  4.86497003e+06  1.00000000e+00]
ValidationData_1.csv,205,[-7.63967980e+03  4.86491326e+06  3.00000000e+00],[-7.64174172e+03  4.86492005e+06  3.00000000e+00]
ValidationData_1.csv,206,[-7.64093497e+03  4.86491925e+06  3.00000000e+00],[-7.64001652e+03  4.86491372e+06  3.00000000e+00]
ValidationData_1.csv,207,[-7.63718400e+03  4.86490138e+06  3.00000000e+00],[-7.63755744e+03  4.86490521e+06  3.00000000e+00]
ValidationData_1.csv,208,[-7.63681207e+03  4.86490008e+06  3.00000000e+00],[-7.63603333e+03  4.86489845e+06  3.00000000e+00]
ValidationData_1.csv,209,[0 0 0],[-7.64555910e+03  4.86494941e+06  3.00000000e+00]
ValidationData_1.csv,210,[0 0 0],[-7.63454482e+03  4.86496575e+06  3.00000000e+00]
ValidationData_1.csv,211,[0 0 0],[-7.63389460e+03  4.86497045e+06  3.00000000e+00]
ValidationData_1.csv,212,[-7.63443200e+03  4.86498590e+06  2.66666667e+00],[-7.63380224e+03  4.86498407e+06  3.00000000e+00]
ValidationData_1.csv,213,[-7.62879773e+03  4.86498394e+06  3.00000000e+00],[-7.63252853e+03  4.86498743e+06  3.00000000e+00]
ValidationData_1.csv,214,[-7.63584357e+03  4.86499288e+06  3.00000000e+00],[-7.63640018e+03  4.86499268e+06  3.00000000e+00]
ValidationData_1.csv,215,[0 0 0],[-7.63891555e+03  4.86500087e+06  3.00000000e+00]
ValidationData_1.csv,216,[-7.64189940e+03  4.86501478e+06  3.00000000e+00],[-7.64172530e+03  4.86500661e+06  3.00000000e+00]
ValidationData_1.csv,217,[0 0 0],[-7.61609960e+03  4.86498044e+06  1.00000000e+00]
ValidationData_1.csv,218,[-7.61585497e+03  4.86498022e+06  1.66666667e+00],[-7.61089980e+03  4.86497693e+06  1.00000000e+00]
ValidationData_1.csv,219,[0 0 0],[-7.64231457e+03  4.86501436e+06  3.00000000e+00]
ValidationData_1.csv,220,[0 0 0],[-7.60902120e+03  4.86497747e+06  1.00000000e+00]
ValidationData_1.csv,221,[-7.61244473e+03  4.86498067e+06  1.33333333e+00],[-7.60267742e+03  4.86498105e+06  1.00000000e+00]
ValidationData_1.csv,222,[0 0 0],[-7.60309438e+03  4.86498111e+06  1.00000000e+00]
ValidationData_1.csv,223,[-7.60596217e+03  4.86497963e+06  1.33333333e+00],[-7.59597400e+03  4.86498121e+06  1.00000000e+00]
ValidationData_1.csv,224,[-7.61567237e+03  4.86497756e+06  3.00000000e+00],[-7.61809711e+03  4.86497656e+06  3.00000000e+00]
ValidationData_1.csv,225,[-7.60620147e+03  4.86498009e+06  1.00000000e+00],[-7.59452429e+03  4.86498370e+06  1.00000000e+00]
ValidationData_1.csv,226,[-7.59253020e+03  4.86498348e+06  1.00000000e+00],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,227,[0 0 0],[-7.59216400e+03  4.86497894e+06  1.00000000e+00]
ValidationData_1.csv,228,[-7.60987660e+03  4.86497798e+06  3.00000000e+00],[-7.61051214e+03  4.86497859e+06  3.00000000e+00]
ValidationData_1.csv,229,[0 0 0],[-7.60278702e+03  4.86498085e+06  3.00000000e+00]
ValidationData_1.csv,230,[0 0 0],[-7.59553920e+03  4.86498272e+06  3.00000000e+00]
ValidationData_1.csv,231,[0 0 0],[-7.58803157e+03  4.86498552e+06  3.00000000e+00]
ValidationData_1.csv,232,[-7.63289060e+03  4.86498744e+06  2.33333333e+00],[-7.61609960e+03  4.86498044e+06  3.00000000e+00]
ValidationData_1.csv,233,[0 0 0],[-7.50567072e+03  4.86486486e+06  1.00000000e+00]
ValidationData_1.csv,234,[0 0 0],[-7.5067627e+03  4.8648507e+06  1.0000000e+00]
ValidationData_1.csv,235,[-7.51318990e+03  4.86485057e+06  1.66666667e+00],[-7.51146810e+03  4.86485268e+06  1.00000000e+00]
ValidationData_1.csv,236,[0 0 0],[-7.51644227e+03  4.86484372e+06  1.00000000e+00]
ValidationData_1.csv,237,[0 0 0],[-7.52234712e+03  4.86483918e+06  2.00000000e+00]
ValidationData_1.csv,238,[  -7489.9198 4864901.89         0.    ],[-7.52296599e+03  4.86484014e+06  2.00000000e+00]
ValidationData_1.csv,239,[-7.51789982e+03  4.86484787e+06  2.00000000e+00],[-7.52106351e+03  4.86484506e+06  2.00000000e+00]
ValidationData_1.csv,240,[0 0 0],[-7.51758580e+03  4.86484491e+06  2.00000000e+00]
ValidationData_1.csv,241,[-7.51489523e+03  4.86484361e+06  2.00000000e+00],[-7.51173670e+03  4.86484165e+06  2.00000000e+00]
ValidationData_1.csv,242,[-7.51152150e+03  4.86485354e+06  2.00000000e+00],[-7.52581813e+03  4.86484530e+06  2.00000000e+00]
