FILE,ROW,ESTIMATED POSITION,REAL POSITION
ValidationData_1.csv,31,[0 0 0],[-7.53996082e+03  4.86491993e+06  2.00000000e+00]
ValidationData_1.csv,32,[-7.53078760e+03  4.86493754e+06  2.00000000e+00],[-7.52531410e+03  4.86493295e+06  2.00000000e+00]
ValidationData_1.csv,33,[0 0 0],[-7.53308633e+03  4.86493763e+06  2.00000000e+00]
ValidationData_1.csv,34,[0 0 0],[-7.52160877e+03  4.86495060e+06  2.00000000e+00]
ValidationData_1.csv,35,[-7.41487347e+03  4.86488128e+06  2.00000000e+00],[-7.42481234e+03  4.86486299e+06  2.00000000e+00]
ValidationData_1.csv,36,[0 0 0],[-7.45736065e+03  4.86483144e+06  3.00000000e+00]
ValidationData_1.csv,37,[0 0 0],[-7.46045255e+03  4.86481604e+06  3.00000000e+00]
ValidationData_1.csv,38,[0 0 0],[-7.46003722e+03  4.86481449e+06  3.00000000e+00]
ValidationData_1.csv,39,[0 0 0],[-7.46844811e+03  4.86481849e+06  3.00000000e+00]
ValidationData_1.csv,40,[0 0 0],[-7.42309684e+03  4.86487785e+06  3.00000000e+00]
ValidationData_1.csv,41,[-7.41755840e+03  4.86489306e+06  3.00000000e+00],[-7.42317620e+03  4.86489614e+06  3.00000000e+00]
ValidationData_1.csv,42,[0 0 0],[-7.53884126e+03  4.86491972e+06  3.00000000e+00]
ValidationData_1.csv,43,[0 0 0],[-7.53891808e+03  4.86491989e+06  3.00000000e+00]
ValidationData_1.csv,44,[0 0 0],[-7.53075650e+03  4.86492151e+06  3.00000000e+00]
ValidationData_1.csv,45,[0 0 0],[-7.52182991e+03  4.86495057e+06  3.00000000e+00]
ValidationData_1.csv,46,[-7.55513230e+03  4.86488525e+06  2.00000000e+00],[-7.55542255e+03  4.86488578e+06  3.00000000e+00]
ValidationData_1.csv,47,[0 0 0],[-7.36608528e+03  4.86484257e+06  3.00000000e+00]
ValidationData_1.csv,48,[0 0 0],[-7.33664869e+03  4.86482709e+06  3.00000000e+00]
ValidationData_1.csv,49,[0 0 0],[-7.32365790e+03  4.86481908e+06  3.00000000e+00]
ValidationData_1.csv,50,[  -7676.6271 4864934.0356       0.    ],[  -7680.01548398 4864931.06532918       0.        ]
ValidationData_1.csv,51,[-7.64590337e+03  4.86494743e+06  1.00000000e+00],[-7.64488607e+03  4.86494848e+06  1.00000000e+00]
ValidationData_1.csv,52,[  -7640.89793333 4864915.95853333       0.        ],[  -7639.40049465 4864912.97794822       0.        ]
ValidationData_1.csv,53,[  -7633.7295 4864965.3173       0.    ],[  -7632.7776 4864964.7989       0.    ]
ValidationData_1.csv,54,[  -7606.02873333 4864978.8961           0.        ],[  -7607.0766 4864977.6918       0.    ]
ValidationData_1.csv,55,[0 0 0],[  -7592.95318465 4864984.23600766       0.        ]
ValidationData_1.csv,56,[  -7587.69476667 4864985.8705           0.        ],[  -7588.9413927  4864985.59057594       0.        ]
ValidationData_1.csv,57,[0 0 0],[  -7611.19622966 4864981.68552096       0.        ]
ValidationData_1.csv,58,[0 0 0],[  -7615.52771818 4864981.65892278       0.        ]
ValidationData_1.csv,59,[0 0 0],[-7.59209024e+03  4.86497888e+06  1.00000000e+00]
ValidationData_1.csv,60,[-7.62358343e+03  4.86498050e+06  2.00000000e+00],[-7.61635993e+03  4.86497910e+06  1.00000000e+00]
ValidationData_1.csv,61,[0 0 0],[-7.69110920e+03  4.86492753e+06  1.00000000e+00]
ValidationData_1.csv,62,[0 0 0],[  -7685.4946 4864929.1348       0.    ]
ValidationData_1.csv,63,[0 0 0],[  -7684.28183436 4864931.86802129       0.        ]
ValidationData_1.csv,64,[0 0 0],[  -7682.45565    4864932.53290055       0.        ]
ValidationData_1.csv,65,[  -7673.04843333 4864935.0612           0.        ],[  -7676.89365322 4864933.95646943       0.        ]
ValidationData_1.csv,66,[0 0 0],[  -7675.64792158 4864933.13878118       0.        ]
ValidationData_1.csv,67,[0 0 0],[-7.64430385e+03  4.86494878e+06  1.00000000e+00]
ValidationData_1.csv,68,[0 0 0],[  -7656.99678123 4864937.20383579       0.        ]
ValidationData_1.csv,69,[0 0 0],[  -7662.30642142 4864938.2719655        0.        ]
ValidationData_1.csv,70,[-7.65052060e+03  4.86493070e+06  6.66666667e-01],[  -7662.4472 4864933.7721       0.    ]
ValidationData_1.csv,71,[0 0 0],[  -7667.5438 4864937.5546       0.    ]
ValidationData_1.csv,72,[  -7644.7537     4864924.76796667       0.        ],[  -7643.697517   4864929.91511179       0.        ]
ValidationData_1.csv,73,[-7.65229677e+03  4.86493738e+06  3.33333333e-01],[  -7643.32298412 4864928.08658047       0.        ]
ValidationData_1.csv,74,[0 0 0],[  -7646.63644222 4864925.36349407       0.        ]
ValidationData_1.csv,75,[-7.65491193e+03  4.86493402e+06  1.00000000e+00],[  -7641.56309275 4864922.35505802       0.        ]
ValidationData_1.csv,76,[0 0 0],[  -7641.01033919 4864920.68700804       0.        ]
ValidationData_1.csv,77,[0 0 0],[  -7640.03067149 4864914.50935242       0.        ]
ValidationData_1.csv,78,[0 0 0],[  -7638.02266044 4864903.07802907       0.        ]
ValidationData_1.csv,79,[-7.64529307e+03  4.86492877e+06  6.66666667e-01],[  -7646.31449698 4864932.31557533       0.        ]
ValidationData_1.csv,80,[0 0 0],[  -7618.4159 4864974.4413       0.    ]
ValidationData_1.csv,81,[  -7627.44423333 4864978.51083334       0.        ],[  -7616.64529249 4864976.24902887       0.        ]
ValidationData_1.csv,82,[0 0 0],[  -7605.2483 4864978.2159       0.    ]
ValidationData_1.csv,83,[0 0 0],[  -7634.49445455 4864983.86347884       0.        ]
ValidationData_1.csv,84,[0 0 0],[  -7632.28260351 4864987.96421851       0.        ]
ValidationData_1.csv,85,[  -7466.44529926 4864859.36437535       0.        ],[  -7497.75571516 4864852.28419573       0.        ]
ValidationData_1.csv,86,[-7.62610757e+03  4.86498185e+06  1.66666667e+00],[-7.61901282e+03  4.86497572e+06  1.00000000e+00]
ValidationData_1.csv,87,[-7.62804663e+03  4.86498265e+06  2.00000000e+00],[-7.61670044e+03  4.86497642e+06  1.00000000e+00]
ValidationData_1.csv,88,[0 0 0],[-7.61657226e+03  4.86497956e+06  1.00000000e+00]
ValidationData_1.csv,89,[0 0 0],[-7.61089980e+03  4.86497693e+06  1.00000000e+00]
ValidationData_1.csv,90,[-7.61297603e+03  4.86497825e+06  1.00000000e+00],[-7.60920937e+03  4.86497821e+06  1.00000000e+00]
ValidationData_1.csv,91,[0 0 0],[-7.60169408e+03  4.86498008e+06  1.00000000e+00]
ValidationData_1.csv,92,[-7.59767970e+03  4.86498253e+06  1.33333333e+00],[-7.58917944e+03  4.86498527e+06  1.00000000e+00]
ValidationData_1.csv,93,[-7.63829547e+03  4.86499742e+06  1.00000000e+00],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,94,[0 0 0],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,95,[0 0 0],[-7.59392192e+03  4.86498204e+06  1.00000000e+00]
ValidationData_1.csv,96,[-7.62103867e+03  4.86498123e+06  1.66666667e+00],[-7.60902120e+03  4.86497747e+06  1.00000000e+00]
ValidationData_1.csv,97,[0 0 0],[-7.54376925e+03  4.86492390e+06  1.00000000e+00]
ValidationData_1.csv,98,[-7.63466493e+03  4.86498475e+06  1.00000000e+00],[-7.62181524e+03  4.86497610e+06  1.00000000e+00]
ValidationData_1.csv,99,[-7.66188800e+03  4.86493766e+06  1.00000000e+00],[-7.68928420e+03  4.86492805e+06  1.00000000e+00]
ValidationData_1.csv,100,[0 0 0],[-7.66230662e+03  4.86493437e+06  1.00000000e+00]
ValidationData_1.csv,101,[0 0 0],[-7.66181719e+03  4.86493837e+06  1.00000000e+00]
ValidationData_1.csv,102,[0 0 0],[  -7637.08344396 4864949.56319174       0.        ]
ValidationData_1.csv,103,[0 0 0],[  -7636.89562666 4864905.42273969       0.        ]
ValidationData_1.csv,104,[0 0 0],[  -7592.5623 4864981.852        0.    ]
ValidationData_1.csv,105,[0 0 0],[  -7636.82069645 4864991.64683682       0.        ]
ValidationData_1.csv,106,[0 0 0],[  -7638.1938 4864993.2706       0.    ]
ValidationData_1.csv,107,[-7.63749047e+03  4.86499598e+06  3.33333333e-01],[  -7639.10963288 4864999.14264838       0.        ]
ValidationData_1.csv,108,[-7.63785163e+03  4.86499727e+06  3.33333333e-01],[  -7638.01890505 4865000.23436776       0.        ]
ValidationData_1.csv,109,[-7.63979580e+03  4.86500554e+06  6.66666667e-01],[  -7639.44559871 4865001.21506283       0.        ]
ValidationData_1.csv,110,[0 0 0],[  -7640.84258744 4865006.61461257       0.        ]
ValidationData_1.csv,111,[0 0 0],[  -7641.96091476 4865008.76983066       0.        ]
ValidationData_1.csv,112,[  -7637.6455     4864999.13363333       0.        ],[  -7640.41686663 4865010.64924526       0.        ]
ValidationData_1.csv,113,[-7.63788803e+03  4.86495430e+06  3.33333333e-01],[  -7636.39292174 4864951.45692939       0.        ]
ValidationData_1.csv,114,[-7.64504190e+03  4.86494892e+06  1.00000000e+00],[-7.64267323e+03  4.86494769e+06  1.00000000e+00]
ValidationData_1.csv,115,[0 0 0],[-7.65025598e+03  4.86493712e+06  1.00000000e+00]
ValidationData_1.csv,116,[-7.62699197e+03  4.86498108e+06  1.66666667e+00],[-7.61689191e+03  4.86497916e+06  1.00000000e+00]
ValidationData_1.csv,117,[0 0 0],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,118,[-7.61244473e+03  4.86498067e+06  1.33333333e+00],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,119,[-7.62699197e+03  4.86498108e+06  1.66666667e+00],[-7.60376030e+03  4.86497979e+06  1.00000000e+00]
ValidationData_1.csv,120,[0 0 0],[-7.59597400e+03  4.86498121e+06  1.00000000e+00]
ValidationData_1.csv,121,[0 0 0],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,122,[0 0 0],[-7.58713533e+03  4.86498600e+06  1.00000000e+00]
ValidationData_1.csv,123,[0 0 0],[-7.58694369e+03  4.86498592e+06  1.00000000e+00]
ValidationData_1.csv,124,[-7.60566500e+03  4.86497972e+06  1.00000000e+00],[-7.59426554e+03  4.86498383e+06  1.00000000e+00]
ValidationData_1.csv,125,[0 0 0],[-7.59690703e+03  4.86498313e+06  1.00000000e+00]
ValidationData_1.csv,126,[-7.62892350e+03  4.86498272e+06  1.33333333e+00],[-7.60302120e+03  4.86498102e+06  1.00000000e+00]
ValidationData_1.csv,127,[0 0 0],[-7.59439246e+03  4.86498233e+06  1.00000000e+00]
ValidationData_1.csv,128,[0 0 0],[-7.59223494e+03  4.86497826e+06  1.00000000e+00]
ValidationData_1.csv,129,[0 0 0],[-7.63700921e+03  4.86499371e+06  1.00000000e+00]
ValidationData_1.csv,130,[-7.60288200e+03  4.86498051e+06  1.00000000e+00],[-7.59647408e+03  4.86498325e+06  1.00000000e+00]
ValidationData_1.csv,131,[0 0 0],[-7.60138700e+03  4.86497966e+06  1.00000000e+00]
ValidationData_1.csv,132,[0 0 0],[-7.54396039e+03  4.86492722e+06  1.00000000e+00]
ValidationData_1.csv,133,[0 0 0],[-7.51641362e+03  4.86493765e+06  1.00000000e+00]
ValidationData_1.csv,134,[0 0 0],[-7.51967280e+03  4.86493776e+06  1.00000000e+00]
ValidationData_1.csv,135,[0 0 0],[-7.63421147e+03  4.86498424e+06  1.00000000e+00]
ValidationData_1.csv,136,[0 0 0],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,137,[0 0 0],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,138,[-7.63881267e+03  4.86499922e+06  1.00000000e+00],[-7.63959487e+03  4.86500710e+06  1.00000000e+00]
ValidationData_1.csv,139,[0 0 0],[-7.64113380e+03  4.86501495e+06  1.00000000e+00]
ValidationData_1.csv,140,[-7.64082620e+03  4.86501104e+06  1.00000000e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,141,[-7.62403747e+03  4.86498224e+06  1.00000000e+00],[-7.64180550e+03  4.86501436e+06  1.00000000e+00]
ValidationData_1.csv,142,[0 0 0],[-7.64123338e+03  4.86500855e+06  1.00000000e+00]
ValidationData_1.csv,143,[0 0 0],[-7.64009480e+03  4.86500092e+06  1.00000000e+00]
ValidationData_1.csv,144,[-7.63521100e+03  4.86498666e+06  1.00000000e+00],[-7.63702141e+03  4.86499349e+06  1.00000000e+00]
ValidationData_1.csv,145,[0 0 0],[-7.63248110e+03  4.86498795e+06  1.00000000e+00]
ValidationData_1.csv,146,[-7.62944170e+03  4.86498571e+06  1.00000000e+00],[-7.63206981e+03  4.86498209e+06  1.00000000e+00]
ValidationData_1.csv,147,[0 0 0],[-7.63297908e+03  4.86496523e+06  1.00000000e+00]
ValidationData_1.csv,148,[0 0 0],[-7.63741883e+03  4.86495569e+06  2.00000000e+00]
ValidationData_1.csv,149,[0 0 0],[  -7637.31194382 4864955.82226685       0.        ]
ValidationData_1.csv,150,[0 0 0],[  -7618.42008151 4864974.84117645       0.        ]
ValidationData_1.csv,151,[  -7604.94876667 4864982.10343334       0.        ],[  -7610.5094 4864982.554        0.    ]
ValidationData_1.csv,152,[0 0 0],[  -7605.14416078 4864978.71192022       0.        ]
ValidationData_1.csv,153,[0 0 0],[  -7592.57327101 4864984.10219659       0.        ]
ValidationData_1.csv,154,[0 0 0],[-7.58906622e+03  4.86498533e+06  2.00000000e+00]
ValidationData_1.csv,155,[-7.59442173e+03  4.86498294e+06  2.00000000e+00],[-7.59410546e+03  4.86498196e+06  2.00000000e+00]
ValidationData_1.csv,156,[0 0 0],[-7.60138700e+03  4.86497966e+06  2.00000000e+00]
ValidationData_1.csv,157,[-7.61751077e+03  4.86497922e+06  2.00000000e+00],[-7.60907214e+03  4.86497792e+06  2.00000000e+00]
ValidationData_1.csv,158,[0 0 0],[-7.60915270e+03  4.86497804e+06  2.00000000e+00]
ValidationData_1.csv,159,[-7.63791360e+03  4.86499609e+06  2.00000000e+00],[-7.61685499e+03  4.86497570e+06  2.00000000e+00]
ValidationData_1.csv,160,[0 0 0],[-7.61664108e+03  4.86497936e+06  2.00000000e+00]
ValidationData_1.csv,161,[-7.49796400e+03  4.86485615e+06  1.66666667e+00],[  -7497.42807644 4864857.61641572       0.        ]
ValidationData_1.csv,162,[0 0 0],[  -7498.05807198 4864856.55098058       0.        ]
ValidationData_1.csv,163,[0 0 0],[-7.63387460e+03  4.86497048e+06  2.00000000e+00]
ValidationData_1.csv,164,[0 0 0],[-7.64496018e+03  4.86494872e+06  2.00000000e+00]
ValidationData_1.csv,165,[0 0 0],[-7.64618050e+03  4.86493303e+06  2.00000000e+00]
ValidationData_1.csv,166,[-7.64913280e+03  4.86493227e+06  1.66666667e+00],[-7.64628557e+03  4.86492600e+06  2.00000000e+00]
ValidationData_1.csv,167,[0 0 0],[-7.65334330e+03  4.86492096e+06  2.00000000e+00]
ValidationData_1.csv,168,[0 0 0],[-7.65357922e+03  4.86492020e+06  2.00000000e+00]
ValidationData_1.csv,169,[-7.62795460e+03  4.86498248e+06  1.66666667e+00],[-7.63522180e+03  4.86498392e+06  1.00000000e+00]
ValidationData_1.csv,170,[0 0 0],[-7.63472619e+03  4.86498614e+06  1.00000000e+00]
ValidationData_1.csv,171,[0 0 0],[-7.63237888e+03  4.86498807e+06  1.00000000e+00]
ValidationData_1.csv,172,[0 0 0],[-7.63241681e+03  4.86498815e+06  1.00000000e+00]
ValidationData_1.csv,173,[-7.63684163e+03  4.86499235e+06  1.33333333e+00],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,174,[-7.63016103e+03  4.86498443e+06  1.00000000e+00],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,175,[0 0 0],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,176,[0 0 0],[-7.6394766e+03  4.8650012e+06  1.0000000e+00]
ValidationData_1.csv,177,[0 0 0],[-7.63964924e+03  4.86500729e+06  1.00000000e+00]
ValidationData_1.csv,178,[0 0 0],[-7.64092505e+03  4.86500680e+06  1.00000000e+00]
ValidationData_1.csv,179,[0 0 0],[-7.63916158e+03  4.86491458e+06  2.00000000e+00]
ValidationData_1.csv,180,[0 0 0],[-7.64134508e+03  4.86500872e+06  1.00000000e+00]
ValidationData_1.csv,181,[0 0 0],[-7.63857466e+03  4.86490673e+06  2.00000000e+00]
ValidationData_1.csv,182,[0 0 0],[-7.64057131e+03  4.86500916e+06  1.00000000e+00]
ValidationData_1.csv,183,[0 0 0],[-7.63688222e+03  4.86489916e+06  2.00000000e+00]
ValidationData_1.csv,184,[0 0 0],[-7.64224656e+03  4.86501427e+06  1.00000000e+00]
ValidationData_1.csv,185,[0 0 0],[-7.64669990e+03  4.86492504e+06  2.00000000e+00]
ValidationData_1.csv,186,[-7.63589167e+03  4.86499099e+06  1.66666667e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,187,[0 0 0],[-7.64222314e+03  4.86501554e+06  1.00000000e+00]
ValidationData_1.csv,188,[-7.6416283e+03  4.8649519e+06  2.0000000e+00],[-7.63893948e+03  4.86495225e+06  2.00000000e+00]
ValidationData_1.csv,189,[0 0 0],[  -7637.70483357 4864955.73177154       0.        ]
ValidationData_1.csv,190,[0 0 0],[-7.63354918e+03  4.86496477e+06  1.00000000e+00]
ValidationData_1.csv,191,[0 0 0],[-7.64031145e+03  4.86495797e+06  2.00000000e+00]
ValidationData_1.csv,192,[-7.63743447e+03  4.86499085e+06  3.33333333e-01],[-7.63491499e+03  4.86497319e+06  1.00000000e+00]
ValidationData_1.csv,193,[-7.62923367e+03  4.86498309e+06  1.00000000e+00],[-7.63225870e+03  4.86498112e+06  1.00000000e+00]
ValidationData_1.csv,194,[0 0 0],[-7.61871421e+03  4.86497133e+06  1.00000000e+00]
ValidationData_1.csv,195,[0 0 0],[-7.65691621e+03  4.86493763e+06  3.00000000e+00]
ValidationData_1.csv,196,[0 0 0],[-7.66565401e+03  4.86493673e+06  3.00000000e+00]
ValidationData_1.csv,197,[0 0 0],[-7.67426434e+03  4.86493420e+06  3.00000000e+00]
ValidationData_1.csv,198,[0 0 0],[-7.68173091e+03  4.86493185e+06  3.00000000e+00]
ValidationData_1.csv,199,[0 0 0],[-7.68928420e+03  4.86492805e+06  3.00000000e+00]
ValidationData_1.csv,200,[0 0 0],[-7.69110920e+03  4.86492753e+06  3.00000000e+00]
ValidationData_1.csv,201,[0 0 0],[-7.68207559e+03  4.86493122e+06  3.00000000e+00]
ValidationData_1.csv,202,[-7.65595807e+03  4.86493494e+06  2.00000000e+00],[-7.64471326e+03  4.86492918e+06  3.00000000e+00]
ValidationData_1.csv,203,[-7.64293097e+03  4.86492622e+06  3.00000000e+00],[-7.64673350e+03  4.86492506e+06  3.00000000e+00]
ValidationData_1.csv,204,[-7.62670213e+03  4.86498201e+06  6.66666667e-01],[-7.61808735e+03  4.86497003e+06  1.00000000e+00]
ValidationData_1.csv,205,[-7.63967980e+03  4.86491326e+06  3.00000000e+00],[-7.64174172e+03  4.86492005e+06  3.00000000e+00]
ValidationData_1.csv,206,[0 0 0],[-7.64001652e+03  4.86491372e+06  3.00000000e+00]
ValidationData_1.csv,207,[0 0 0],[-7.63755744e+03  4.86490521e+06  3.00000000e+00]
ValidationData_1.csv,208,[0 0 0],[-7.63603333e+03  4.86489845e+06  3.00000000e+00]
ValidationData_1.csv,209,[0 0 0],[-7.64555910e+03  4.86494941e+06  3.00000000e+00]
ValidationData_1.csv,210,[0 0 0],[-7.63454482e+03  4.86496575e+06  3.00000000e+00]
ValidationData_1.csv,211,[0 0 0],[-7.63389460e+03  4.86497045e+06  3.00000000e+00]
ValidationData_1.csv,212,[-7.63198090e+03  4.86498190e+06  2.66666667e+00],[-7.63380224e+03  4.86498407e+06  3.00000000e+00]
ValidationData_1.csv,213,[-7.62879773e+03  4.86498394e+06  3.00000000e+00],[-7.63252853e+03  4.86498743e+06  3.00000000e+00]
ValidationData_1.csv,214,[0 0 0],[-7.63640018e+03  4.86499268e+06  3.00000000e+00]
ValidationData_1.csv,215,[0 0 0],[-7.63891555e+03  4.86500087e+06  3.00000000e+00]
ValidationData_1.csv,216,[0 0 0],[-7.64172530e+03  4.86500661e+06  3.00000000e+00]
ValidationData_1.csv,217,[0 0 0],[-7.61609960e+03  4.86498044e+06  1.00000000e+00]
ValidationData_1.csv,218,[0 0 0],[-7.61089980e+03  4.86497693e+06  1.00000000e+00]
ValidationData_1.csv,219,[0 0 0],[-7.64231457e+03  4.86501436e+06  3.00000000e+00]
ValidationData_1.csv,220,[-7.61112900e+03  4.86497762e+06  1.00000000e+00],[-7.60902120e+03  4.86497747e+06  1.00000000e+00]
ValidationData_1.csv,221,[-7.60226583e+03  4.86498016e+06  1.00000000e+00],[-7.60267742e+03  4.86498105e+06  1.00000000e+00]
ValidationData_1.csv,222,[-7.60733187e+03  4.86497871e+06  1.00000000e+00],[-7.60309438e+03  4.86498111e+06  1.00000000e+00]
ValidationData_1.csv,223,[0 0 0],[-7.59597400e+03  4.86498121e+06  1.00000000e+00]
ValidationData_1.csv,224,[0 0 0],[-7.61809711e+03  4.86497656e+06  3.00000000e+00]
ValidationData_1.csv,225,[-7.59522573e+03  4.86498324e+06  1.00000000e+00],[-7.59452429e+03  4.86498370e+06  1.00000000e+00]
ValidationData_1.csv,226,[0 0 0],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,227,[-7.58840903e+03  4.86498572e+06  1.00000000e+00],[-7.59216400e+03  4.86497894e+06  1.00000000e+00]
ValidationData_1.csv,228,[0 0 0],[-7.61051214e+03  4.86497859e+06  3.00000000e+00]
ValidationData_1.csv,229,[0 0 0],[-7.60278702e+03  4.86498085e+06  3.00000000e+00]
ValidationData_1.csv,230,[0 0 0],[-7.59553920e+03  4.86498272e+06  3.00000000e+00]
ValidationData_1.csv,231,[0 0 0],[-7.58803157e+03  4.86498552e+06  3.00000000e+00]
ValidationData_1.csv,232,[-7.63221783e+03  4.86499162e+06  2.00000000e+00],[-7.61609960e+03  4.86498044e+06  3.00000000e+00]
ValidationData_1.csv,233,[0 0 0],[-7.50567072e+03  4.86486486e+06  1.00000000e+00]
ValidationData_1.csv,234,[-7.50112787e+03  4.86486775e+06  1.33333333e+00],[-7.5067627e+03  4.8648507e+06  1.0000000e+00]
ValidationData_1.csv,235,[0 0 0],[-7.51146810e+03  4.86485268e+06  1.00000000e+00]
ValidationData_1.csv,236,[-7.50112787e+03  4.86486775e+06  1.33333333e+00],[-7.51644227e+03  4.86484372e+06  1.00000000e+00]
ValidationData_1.csv,237,[0 0 0],[-7.52234712e+03  4.86483918e+06  2.00000000e+00]
ValidationData_1.csv,238,[0 0 0],[-7.52296599e+03  4.86484014e+06  2.00000000e+00]
ValidationData_1.csv,239,[0 0 0],[-7.52106351e+03  4.86484506e+06  2.00000000e+00]
ValidationData_1.csv,240,[0 0 0],[-7.51758580e+03  4.86484491e+06  2.00000000e+00]
ValidationData_1.csv,241,[-7.51331597e+03  4.86484263e+06  2.00000000e+00],[-7.51173670e+03  4.86484165e+06  2.00000000e+00]
ValidationData_1.csv,242,[-7.51152150e+03  4.86485354e+06  2.00000000e+00],[-7.52581813e+03  4.86484530e+06  2.00000000e+00]
ValidationData_1.csv,243,[0 0 0],[-7.52674752e+03  4.86484554e+06  2.00000000e+00]
ValidationData_1.csv,244,[-7.51272460e+03  4.86485924e+06  2.00000000e+00],[-7.52630166e+03  4.86484509e+06  2.00000000e+00]
ValidationData_1.csv,245,[0 0 0],[-7.64266260e+03  4.86492812e+06  1.00000000e+00]
ValidationData_1.csv,246,[0 0 0],[-7.64436515e+03  4.86492974e+06  1.00000000e+00]
ValidationData_1.csv,247,[0 0 0],[-7.64933920e+03  4.86493654e+06  1.00000000e+00]
ValidationData_1.csv,248,[0 0 0],[-7.64474651e+03  4.86494835e+06  1.00000000e+00]
ValidationData_1.csv,249,[-7.61876330e+03  4.86497543e+06  1.00000000e+00],[-7.63334758e+03  4.86498486e+06  1.00000000e+00]
ValidationData_1.csv,250,[0 0 0],[-7.63410612e+03  4.86498398e+06  1.00000000e+00]
