FILE,ROW,ESTIMATED POSITION,REAL POSITION
ValidationData_1.csv,34,[-7.52456615e+03  4.86494903e+06  2.00000000e+00],[-7.52160877e+03  4.86495060e+06  2.00000000e+00]
ValidationData_1.csv,35,[-7.41487347e+03  4.86488128e+06  2.00000000e+00],[-7.42481234e+03  4.86486299e+06  2.00000000e+00]
ValidationData_1.csv,36,[-7.46201787e+03  4.86482594e+06  3.00000000e+00],[-7.45736065e+03  4.86483144e+06  3.00000000e+00]
ValidationData_1.csv,37,[-7.44622483e+03  4.86480783e+06  2.33333333e+00],[-7.46045255e+03  4.86481604e+06  3.00000000e+00]
ValidationData_1.csv,38,[-7.46076790e+03  4.86481003e+06  2.66666667e+00],[-7.46003722e+03  4.86481449e+06  3.00000000e+00]
ValidationData_1.csv,39,[-7.46590187e+03  4.86482047e+06  2.66666667e+00],[-7.46844811e+03  4.86481849e+06  3.00000000e+00]
ValidationData_1.csv,40,[-7.42656670e+03  4.86488979e+06  3.00000000e+00],[-7.42309684e+03  4.86487785e+06  3.00000000e+00]
ValidationData_1.csv,41,[-7.41755840e+03  4.86489306e+06  3.00000000e+00],[-7.42317620e+03  4.86489614e+06  3.00000000e+00]
ValidationData_1.csv,42,[-7.54126430e+03  4.86492078e+06  2.00000000e+00],[-7.53884126e+03  4.86491972e+06  3.00000000e+00]
ValidationData_1.csv,43,[-7.53816890e+03  4.86492974e+06  2.00000000e+00],[-7.53891808e+03  4.86491989e+06  3.00000000e+00]
ValidationData_1.csv,44,[-7.53814437e+03  4.86491900e+06  2.66666667e+00],[-7.53075650e+03  4.86492151e+06  3.00000000e+00]
ValidationData_1.csv,45,[-7.54734197e+03  4.86490974e+06  2.00000000e+00],[-7.52182991e+03  4.86495057e+06  3.00000000e+00]
ValidationData_1.csv,46,[-7.55513230e+03  4.86488525e+06  2.00000000e+00],[-7.55542255e+03  4.86488578e+06  3.00000000e+00]
ValidationData_1.csv,47,[-7.36609590e+03  4.86484558e+06  4.00000000e+00],[-7.36608528e+03  4.86484257e+06  3.00000000e+00]
ValidationData_1.csv,48,[-7.33540294e+03  4.86482420e+06  3.00000000e+00],[-7.33664869e+03  4.86482709e+06  3.00000000e+00]
ValidationData_1.csv,49,[-7.32296877e+03  4.86482029e+06  3.00000000e+00],[-7.32365790e+03  4.86481908e+06  3.00000000e+00]
ValidationData_1.csv,50,[  -7676.6271 4864934.0356       0.    ],[  -7680.01548398 4864931.06532918       0.        ]
ValidationData_1.csv,51,[-7.64590337e+03  4.86494743e+06  1.00000000e+00],[-7.64488607e+03  4.86494848e+06  1.00000000e+00]
ValidationData_1.csv,52,[  -7640.89793333 4864915.95853333       0.        ],[  -7639.40049465 4864912.97794822       0.        ]
ValidationData_1.csv,53,[  -7633.7295 4864965.3173       0.    ],[  -7632.7776 4864964.7989       0.    ]
ValidationData_1.csv,54,[  -7606.02873333 4864978.8961           0.        ],[  -7607.0766 4864977.6918       0.    ]
ValidationData_1.csv,55,[  -7589.0015 4864985.4959       0.    ],[  -7592.95318465 4864984.23600766       0.        ]
ValidationData_1.csv,56,[  -7587.69476667 4864985.8705           0.        ],[  -7588.9413927  4864985.59057594       0.        ]
ValidationData_1.csv,57,[  -7623.24196667 4864980.26446667       0.        ],[  -7611.19622966 4864981.68552096       0.        ]
ValidationData_1.csv,58,[  -7604.94386667 4864982.6779           0.        ],[  -7615.52771818 4864981.65892278       0.        ]
ValidationData_1.csv,59,[-7.59577577e+03  4.86498308e+06  1.66666667e+00],[-7.59209024e+03  4.86497888e+06  1.00000000e+00]
ValidationData_1.csv,60,[-7.62358343e+03  4.86498050e+06  2.00000000e+00],[-7.61635993e+03  4.86497910e+06  1.00000000e+00]
ValidationData_1.csv,61,[-7.65665590e+03  4.86493505e+06  1.00000000e+00],[-7.69110920e+03  4.86492753e+06  1.00000000e+00]
ValidationData_1.csv,62,[-7.65619830e+03  4.86494184e+06  6.66666667e-01],[  -7685.4946 4864929.1348       0.    ]
ValidationData_1.csv,63,[  -7683.70286667 4864932.00743333       0.        ],[  -7684.28183436 4864931.86802129       0.        ]
ValidationData_1.csv,64,[  -7676.6271 4864934.0356       0.    ],[  -7682.45565    4864932.53290055       0.        ]
ValidationData_1.csv,65,[  -7673.04843333 4864935.0612           0.        ],[  -7676.89365322 4864933.95646943       0.        ]
ValidationData_1.csv,66,[  -7677.6174     4864933.23893333       0.        ],[  -7675.64792158 4864933.13878118       0.        ]
ValidationData_1.csv,67,[0 0 0],[-7.64430385e+03  4.86494878e+06  1.00000000e+00]
ValidationData_1.csv,68,[  -7661.8969 4864934.6188       0.    ],[  -7656.99678123 4864937.20383579       0.        ]
ValidationData_1.csv,69,[  -7664.28876667 4864936.35916667       0.        ],[  -7662.30642142 4864938.2719655        0.        ]
ValidationData_1.csv,70,[-7.65052060e+03  4.86493070e+06  6.66666667e-01],[  -7662.4472 4864933.7721       0.    ]
ValidationData_1.csv,71,[-7.66547757e+03  4.86493722e+06  3.33333333e-01],[  -7667.5438 4864937.5546       0.    ]
ValidationData_1.csv,72,[  -7644.7537     4864924.76796667       0.        ],[  -7643.697517   4864929.91511179       0.        ]
ValidationData_1.csv,73,[-7.65229677e+03  4.86493738e+06  3.33333333e-01],[  -7643.32298412 4864928.08658047       0.        ]
ValidationData_1.csv,74,[-7.64636393e+03  4.86492581e+06  6.66666667e-01],[  -7646.63644222 4864925.36349407       0.        ]
ValidationData_1.csv,75,[-7.65491193e+03  4.86493402e+06  1.00000000e+00],[  -7641.56309275 4864922.35505802       0.        ]
ValidationData_1.csv,76,[  -7641.09186667 4864918.35456667       0.        ],[  -7641.01033919 4864920.68700804       0.        ]
ValidationData_1.csv,77,[  -7641.09186667 4864918.35456667       0.        ],[  -7640.03067149 4864914.50935242       0.        ]
ValidationData_1.csv,78,[  -7639.6588     4864913.35503333       0.        ],[  -7638.02266044 4864903.07802907       0.        ]
ValidationData_1.csv,79,[-7.64529307e+03  4.86492877e+06  6.66666667e-01],[  -7646.31449698 4864932.31557533       0.        ]
ValidationData_1.csv,80,[  -7621.09806667 4864984.27113333       0.        ],[  -7618.4159 4864974.4413       0.    ]
ValidationData_1.csv,81,[  -7627.44423333 4864978.51083334       0.        ],[  -7616.64529249 4864976.24902887       0.        ]
ValidationData_1.csv,82,[-7.60924923e+03  4.86497810e+06  6.66666667e-01],[  -7605.2483 4864978.2159       0.    ]
ValidationData_1.csv,83,[  -7630.3518 4864981.6442       0.    ],[  -7634.49445455 4864983.86347884       0.        ]
ValidationData_1.csv,84,[  -7632.99266667 4864986.9392           0.        ],[  -7632.28260351 4864987.96421851       0.        ]
ValidationData_1.csv,85,[  -7466.44529926 4864859.36437535       0.        ],[  -7497.75571516 4864852.28419573       0.        ]
ValidationData_1.csv,86,[-7.62610757e+03  4.86498185e+06  1.66666667e+00],[-7.61901282e+03  4.86497572e+06  1.00000000e+00]
ValidationData_1.csv,87,[-7.62804663e+03  4.86498265e+06  2.00000000e+00],[-7.61670044e+03  4.86497642e+06  1.00000000e+00]
ValidationData_1.csv,88,[-7.62796087e+03  4.86498132e+06  1.66666667e+00],[-7.61657226e+03  4.86497956e+06  1.00000000e+00]
ValidationData_1.csv,89,[-7.62668890e+03  4.86498382e+06  1.00000000e+00],[-7.61089980e+03  4.86497693e+06  1.00000000e+00]
ValidationData_1.csv,90,[-7.61297603e+03  4.86497825e+06  1.00000000e+00],[-7.60920937e+03  4.86497821e+06  1.00000000e+00]
ValidationData_1.csv,91,[-7.62761257e+03  4.86498514e+06  1.66666667e+00],[-7.60169408e+03  4.86498008e+06  1.00000000e+00]
ValidationData_1.csv,92,[-7.59767970e+03  4.86498253e+06  1.33333333e+00],[-7.58917944e+03  4.86498527e+06  1.00000000e+00]
ValidationData_1.csv,93,[-7.63829547e+03  4.86499742e+06  1.00000000e+00],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,94,[-7.60233643e+03  4.86498014e+06  1.66666667e+00],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,95,[-7.60733187e+03  4.86497871e+06  1.66666667e+00],[-7.59392192e+03  4.86498204e+06  1.00000000e+00]
ValidationData_1.csv,96,[-7.62103867e+03  4.86498123e+06  1.66666667e+00],[-7.60902120e+03  4.86497747e+06  1.00000000e+00]
ValidationData_1.csv,97,[-7.54547483e+03  4.86492995e+06  1.00000000e+00],[-7.54376925e+03  4.86492390e+06  1.00000000e+00]
ValidationData_1.csv,98,[-7.63466493e+03  4.86498475e+06  1.00000000e+00],[-7.62181524e+03  4.86497610e+06  1.00000000e+00]
ValidationData_1.csv,99,[-7.66188800e+03  4.86493766e+06  1.00000000e+00],[-7.68928420e+03  4.86492805e+06  1.00000000e+00]
ValidationData_1.csv,100,[-7.66361933e+03  4.86493774e+06  1.00000000e+00],[-7.66230662e+03  4.86493437e+06  1.00000000e+00]
ValidationData_1.csv,101,[-7.66002177e+03  4.86493819e+06  1.00000000e+00],[-7.66181719e+03  4.86493837e+06  1.00000000e+00]
ValidationData_1.csv,102,[-7.63455607e+03  4.86496001e+06  6.66666667e-01],[  -7637.08344396 4864949.56319174       0.        ]
ValidationData_1.csv,103,[  -7637.7289 4864903.1834       0.    ],[  -7636.89562666 4864905.42273969       0.        ]
ValidationData_1.csv,104,[  -7590.24543333 4864984.56623333       0.        ],[  -7592.5623 4864981.852        0.    ]
ValidationData_1.csv,105,[  -7636.59793333 4864992.91523333       0.        ],[  -7636.82069645 4864991.64683682       0.        ]
ValidationData_1.csv,106,[-7.63540103e+03  4.86498741e+06  3.33333333e-01],[  -7638.1938 4864993.2706       0.    ]
ValidationData_1.csv,107,[-7.63749047e+03  4.86499598e+06  3.33333333e-01],[  -7639.10963288 4864999.14264838       0.        ]
ValidationData_1.csv,108,[-7.63785163e+03  4.86499727e+06  3.33333333e-01],[  -7638.01890505 4865000.23436776       0.        ]
ValidationData_1.csv,109,[-7.63979580e+03  4.86500554e+06  6.66666667e-01],[  -7639.44559871 4865001.21506283       0.        ]
ValidationData_1.csv,110,[-7.64244600e+03  4.86501669e+06  1.00000000e+00],[  -7640.84258744 4865006.61461257       0.        ]
ValidationData_1.csv,111,[  -7639.22493333 4865000.66973333       0.        ],[  -7641.96091476 4865008.76983066       0.        ]
ValidationData_1.csv,112,[  -7637.6455     4864999.13363333       0.        ],[  -7640.41686663 4865010.64924526       0.        ]
ValidationData_1.csv,113,[-7.63788803e+03  4.86495430e+06  3.33333333e-01],[  -7636.39292174 4864951.45692939       0.        ]
ValidationData_1.csv,114,[-7.64504190e+03  4.86494892e+06  1.00000000e+00],[-7.64267323e+03  4.86494769e+06  1.00000000e+00]
ValidationData_1.csv,115,[-7.64884587e+03  4.86493552e+06  1.00000000e+00],[-7.65025598e+03  4.86493712e+06  1.00000000e+00]
ValidationData_1.csv,116,[-7.62699197e+03  4.86498108e+06  1.66666667e+00],[-7.61689191e+03  4.86497916e+06  1.00000000e+00]
ValidationData_1.csv,117,[-7.60235987e+03  4.86498014e+06  1.00000000e+00],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,118,[-7.61244473e+03  4.86498067e+06  1.33333333e+00],[-7.6033359e+03  4.8649791e+06  1.0000000e+00]
ValidationData_1.csv,119,[-7.62699197e+03  4.86498108e+06  1.66666667e+00],[-7.60376030e+03  4.86497979e+06  1.00000000e+00]
ValidationData_1.csv,120,[-7.60301947e+03  4.86498100e+06  1.00000000e+00],[-7.59597400e+03  4.86498121e+06  1.00000000e+00]
ValidationData_1.csv,121,[-7.59831933e+03  4.86498235e+06  2.00000000e+00],[-7.59403490e+03  4.86498177e+06  1.00000000e+00]
ValidationData_1.csv,122,[-7.60817160e+03  4.86498462e+06  1.33333333e+00],[-7.58713533e+03  4.86498600e+06  1.00000000e+00]
ValidationData_1.csv,123,[-7.60256170e+03  4.86498059e+06  6.66666667e-01],[-7.58694369e+03  4.86498592e+06  1.00000000e+00]
ValidationData_1.csv,124,[-7.60566500e+03  4.86497972e+06  1.00000000e+00],[-7.59426554e+03  4.86498383e+06  1.00000000e+00]
ValidationData_1.csv,125,[-7.62610757e+03  4.86498185e+06  1.66666667e+00],[-7.59690703e+03  4.86498313e+06  1.00000000e+00]
ValidationData_1.csv,126,[-7.62892350e+03  4.86498272e+06  1.33333333e+00],[-7.60302120e+03  4.86498102e+06  1.00000000e+00]
ValidationData_1.csv,127,[-7.60496713e+03  4.86498107e+06  1.33333333e+00],[-7.59439246e+03  4.86498233e+06  1.00000000e+00]
ValidationData_1.csv,128,[-7.58840903e+03  4.86498572e+06  1.00000000e+00],[-7.59223494e+03  4.86497826e+06  1.00000000e+00]
ValidationData_1.csv,129,[-7.63986927e+03  4.86500451e+06  1.00000000e+00],[-7.63700921e+03  4.86499371e+06  1.00000000e+00]
ValidationData_1.csv,130,[-7.60288200e+03  4.86498051e+06  1.00000000e+00],[-7.59647408e+03  4.86498325e+06  1.00000000e+00]
ValidationData_1.csv,131,[-7.59853293e+03  4.86498176e+06  1.00000000e+00],[-7.60138700e+03  4.86497966e+06  1.00000000e+00]
ValidationData_1.csv,132,[-7.53911371e+03  4.86492641e+06  1.00000000e+00],[-7.54396039e+03  4.86492722e+06  1.00000000e+00]
ValidationData_1.csv,133,[-7.51434615e+03  4.86494153e+06  1.00000000e+00],[-7.51641362e+03  4.86493765e+06  1.00000000e+00]
ValidationData_1.csv,134,[-7.52222161e+03  4.86493822e+06  1.00000000e+00],[-7.51967280e+03  4.86493776e+06  1.00000000e+00]
ValidationData_1.csv,135,[-7.63489883e+03  4.86498288e+06  1.00000000e+00],[-7.63421147e+03  4.86498424e+06  1.00000000e+00]
ValidationData_1.csv,136,[-7.63447157e+03  4.86498598e+06  1.00000000e+00],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,137,[-7.63846673e+03  4.86499802e+06  1.00000000e+00],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,138,[-7.63881267e+03  4.86499922e+06  1.00000000e+00],[-7.63959487e+03  4.86500710e+06  1.00000000e+00]
ValidationData_1.csv,139,[-7.63704347e+03  4.86499313e+06  3.33333333e-01],[-7.64113380e+03  4.86501495e+06  1.00000000e+00]
ValidationData_1.csv,140,[-7.64082620e+03  4.86501104e+06  1.00000000e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,141,[-7.62403747e+03  4.86498224e+06  1.00000000e+00],[-7.64180550e+03  4.86501436e+06  1.00000000e+00]
ValidationData_1.csv,142,[-7.63959760e+03  4.86500515e+06  1.00000000e+00],[-7.64123338e+03  4.86500855e+06  1.00000000e+00]
ValidationData_1.csv,143,[-7.63878360e+03  4.86500080e+06  3.33333333e-01],[-7.64009480e+03  4.86500092e+06  1.00000000e+00]
ValidationData_1.csv,144,[-7.63521100e+03  4.86498666e+06  1.00000000e+00],[-7.63702141e+03  4.86499349e+06  1.00000000e+00]
ValidationData_1.csv,145,[-7.63732127e+03  4.86499562e+06  1.00000000e+00],[-7.63248110e+03  4.86498795e+06  1.00000000e+00]
ValidationData_1.csv,146,[-7.62944170e+03  4.86498571e+06  1.00000000e+00],[-7.63206981e+03  4.86498209e+06  1.00000000e+00]
ValidationData_1.csv,147,[-7.63395460e+03  4.86496551e+06  1.00000000e+00],[-7.63297908e+03  4.86496523e+06  1.00000000e+00]
ValidationData_1.csv,148,[-7.64310933e+03  4.86494783e+06  1.66666667e+00],[-7.63741883e+03  4.86495569e+06  2.00000000e+00]
ValidationData_1.csv,149,[-7.63815953e+03  4.86496024e+06  2.00000000e+00],[  -7637.31194382 4864955.82226685       0.        ]
ValidationData_1.csv,150,[  -7612.5469     4864981.96183334       0.        ],[  -7618.42008151 4864974.84117645       0.        ]
ValidationData_1.csv,151,[  -7604.94876667 4864982.10343334       0.        ],[  -7610.5094 4864982.554        0.    ]
ValidationData_1.csv,152,[-7.61299950e+03  4.86497824e+06  1.00000000e+00],[  -7605.14416078 4864978.71192022       0.        ]
ValidationData_1.csv,153,[  -7608.55066667 4864979.4102           0.        ],[  -7592.57327101 4864984.10219659       0.        ]
ValidationData_1.csv,154,[-7.58948957e+03  4.86498488e+06  2.00000000e+00],[-7.58906622e+03  4.86498533e+06  2.00000000e+00]
ValidationData_1.csv,155,[-7.59442173e+03  4.86498294e+06  2.00000000e+00],[-7.59410546e+03  4.86498196e+06  2.00000000e+00]
ValidationData_1.csv,156,[-7.59766730e+03  4.86498254e+06  2.00000000e+00],[-7.60138700e+03  4.86497966e+06  2.00000000e+00]
ValidationData_1.csv,157,[-7.61751077e+03  4.86497922e+06  2.00000000e+00],[-7.60907214e+03  4.86497792e+06  2.00000000e+00]
ValidationData_1.csv,158,[-7.61987780e+03  4.86498059e+06  2.00000000e+00],[-7.60915270e+03  4.86497804e+06  2.00000000e+00]
ValidationData_1.csv,159,[-7.63791360e+03  4.86499609e+06  2.00000000e+00],[-7.61685499e+03  4.86497570e+06  2.00000000e+00]
ValidationData_1.csv,160,[-7.61738037e+03  4.86497583e+06  2.00000000e+00],[-7.61664108e+03  4.86497936e+06  2.00000000e+00]
ValidationData_1.csv,161,[-7.49796400e+03  4.86485615e+06  1.66666667e+00],[  -7497.42807644 4864857.61641572       0.        ]
ValidationData_1.csv,162,[-7.49235997e+03  4.86487322e+06  1.00000000e+00],[  -7498.05807198 4864856.55098058       0.        ]
ValidationData_1.csv,163,[-7.63153597e+03  4.86496905e+06  2.00000000e+00],[-7.63387460e+03  4.86497048e+06  2.00000000e+00]
ValidationData_1.csv,164,[0 0 0],[-7.64496018e+03  4.86494872e+06  2.00000000e+00]
ValidationData_1.csv,165,[-7.64496813e+03  4.86492687e+06  2.00000000e+00],[-7.64618050e+03  4.86493303e+06  2.00000000e+00]
ValidationData_1.csv,166,[-7.64913280e+03  4.86493227e+06  1.66666667e+00],[-7.64628557e+03  4.86492600e+06  2.00000000e+00]
ValidationData_1.csv,167,[-7.65116410e+03  4.86492263e+06  2.00000000e+00],[-7.65334330e+03  4.86492096e+06  2.00000000e+00]
ValidationData_1.csv,168,[-7.64732047e+03  4.86492308e+06  2.00000000e+00],[-7.65357922e+03  4.86492020e+06  2.00000000e+00]
ValidationData_1.csv,169,[-7.62795460e+03  4.86498248e+06  1.66666667e+00],[-7.63522180e+03  4.86498392e+06  1.00000000e+00]
ValidationData_1.csv,170,[-7.62928163e+03  4.86498397e+06  1.00000000e+00],[-7.63472619e+03  4.86498614e+06  1.00000000e+00]
ValidationData_1.csv,171,[-7.62892350e+03  4.86498272e+06  1.00000000e+00],[-7.63237888e+03  4.86498807e+06  1.00000000e+00]
ValidationData_1.csv,172,[-7.62942703e+03  4.86498187e+06  1.00000000e+00],[-7.63241681e+03  4.86498815e+06  1.00000000e+00]
ValidationData_1.csv,173,[-7.63684163e+03  4.86499235e+06  1.33333333e+00],[-7.6374238e+03  4.8649916e+06  1.0000000e+00]
ValidationData_1.csv,174,[-7.63016103e+03  4.86498443e+06  1.00000000e+00],[-7.63792280e+03  4.86499334e+06  1.00000000e+00]
ValidationData_1.csv,175,[-7.63914127e+03  4.86500197e+06  1.00000000e+00],[-7.63959900e+03  4.86499919e+06  1.00000000e+00]
ValidationData_1.csv,176,[-7.63972823e+03  4.86500242e+06  1.00000000e+00],[-7.6394766e+03  4.8650012e+06  1.0000000e+00]
ValidationData_1.csv,177,[-7.63933267e+03  4.86500263e+06  1.00000000e+00],[-7.63964924e+03  4.86500729e+06  1.00000000e+00]
ValidationData_1.csv,178,[-7.63899093e+03  4.86499984e+06  1.66666667e+00],[-7.64092505e+03  4.86500680e+06  1.00000000e+00]
ValidationData_1.csv,179,[-7.64472567e+03  4.86492405e+06  1.33333333e+00],[-7.63916158e+03  4.86491458e+06  2.00000000e+00]
ValidationData_1.csv,180,[-7.63877393e+03  4.86500068e+06  1.00000000e+00],[-7.64134508e+03  4.86500872e+06  1.00000000e+00]
ValidationData_1.csv,181,[-7.63851487e+03  4.86490921e+06  2.00000000e+00],[-7.63857466e+03  4.86490673e+06  2.00000000e+00]
ValidationData_1.csv,182,[-7.64168193e+03  4.86501083e+06  1.00000000e+00],[-7.64057131e+03  4.86500916e+06  1.00000000e+00]
ValidationData_1.csv,183,[-7.63681440e+03  4.86490009e+06  2.00000000e+00],[-7.63688222e+03  4.86489916e+06  2.00000000e+00]
ValidationData_1.csv,184,[-7.63682310e+03  4.86499228e+06  2.00000000e+00],[-7.64224656e+03  4.86501427e+06  1.00000000e+00]
ValidationData_1.csv,185,[-7.64171913e+03  4.86492013e+06  1.66666667e+00],[-7.64669990e+03  4.86492504e+06  2.00000000e+00]
ValidationData_1.csv,186,[-7.63589167e+03  4.86499099e+06  1.66666667e+00],[-7.64168040e+03  4.86501686e+06  1.00000000e+00]
ValidationData_1.csv,187,[-7.63933267e+03  4.86500263e+06  1.00000000e+00],[-7.64222314e+03  4.86501554e+06  1.00000000e+00]
ValidationData_1.csv,188,[-7.6416283e+03  4.8649519e+06  2.0000000e+00],[-7.63893948e+03  4.86495225e+06  2.00000000e+00]
ValidationData_1.csv,189,[-7.63568040e+03  4.86496645e+06  2.00000000e+00],[  -7637.70483357 4864955.73177154       0.        ]
ValidationData_1.csv,190,[-7.63315090e+03  4.86496708e+06  1.00000000e+00],[-7.63354918e+03  4.86496477e+06  1.00000000e+00]
ValidationData_1.csv,191,[-7.63815953e+03  4.86496024e+06  2.00000000e+00],[-7.64031145e+03  4.86495797e+06  2.00000000e+00]
ValidationData_1.csv,192,[-7.63743447e+03  4.86499085e+06  3.33333333e-01],[-7.63491499e+03  4.86497319e+06  1.00000000e+00]
ValidationData_1.csv,193,[-7.62923367e+03  4.86498309e+06  1.00000000e+00],[-7.63225870e+03  4.86498112e+06  1.00000000e+00]
ValidationData_1.csv,194,[-7.62851113e+03  4.86498143e+06  3.33333333e-01],[-7.61871421e+03  4.86497133e+06  1.00000000e+00]
ValidationData_1.csv,195,[-7.65849690e+03  4.86493576e+06  2.33333333e+00],[-7.65691621e+03  4.86493763e+06  3.00000000e+00]
ValidationData_1.csv,196,[-7.66355437e+03  4.86493643e+06  2.00000000e+00],[-7.66565401e+03  4.86493673e+06  3.00000000e+00]
ValidationData_1.csv,197,[-7.67287163e+03  4.86493323e+06  2.66666667e+00],[-7.67426434e+03  4.86493420e+06  3.00000000e+00]
ValidationData_1.csv,198,[-7.6803042e+03  4.8649319e+06  3.0000000e+00],[-7.68173091e+03  4.86493185e+06  3.00000000e+00]
ValidationData_1.csv,199,[-7.68208440e+03  4.86493087e+06  3.00000000e+00],[-7.68928420e+03  4.86492805e+06  3.00000000e+00]
ValidationData_1.csv,200,[-7.68089470e+03  4.86493173e+06  3.00000000e+00],[-7.69110920e+03  4.86492753e+06  3.00000000e+00]
ValidationData_1.csv,201,[-7.68326540e+03  4.86493053e+06  3.00000000e+00],[-7.68207559e+03  4.86493122e+06  3.00000000e+00]
ValidationData_1.csv,202,[-7.65595807e+03  4.86493494e+06  2.00000000e+00],[-7.64471326e+03  4.86492918e+06  3.00000000e+00]
ValidationData_1.csv,203,[-7.64293097e+03  4.86492622e+06  3.00000000e+00],[-7.64673350e+03  4.86492506e+06  3.00000000e+00]
